session_id,material_english,force_n,slice_mode,segment_label,start_epoch,end_epoch,duration_s,audio_start_idx,audio_end_idx,tactile_row_start_idx,tactile_row_end_idx,video_frame_start,video_frame_end
silk_f6_r1_v1,silk,6,sliding,winmb06,1607154319.002,1607154329.302,10.300,496028,660828,3346,4760,945,1259
silk_f6_r1_v1,silk,6,sliding,winmb07,1607154322.741,1607154333.041,10.300,555864,720664,3857,5269,1059,1373
silk_f6_r1_v1,silk,6,sliding,winmb08,1607154328.138,1607154338.438,10.300,642209,807009,4599,6017,1223,1537
silk_f6_r1_v1,silk,6,sliding,winmb09,1607154333.376,1607154343.676,10.300,726020,890820,5316,6730,1383,1697
silk_f6_r1_v1,silk,6,sliding,winmb10,1607154339.284,1607154349.584,10.300,820537,985337,6130,7551,1563,1877
silk_f6_r1_v1,silk,6,sliding,winlb01,1607154293.555,1607154307.555,14.000,88879,312879,347,1857,169,596
silk_f6_r1_v1,silk,6,sliding,winlb02,1607154300.425,1607154314.425,14.000,198803,422803,1086,2705,379,805
silk_f6_r1_v1,silk,6,sliding,winlb03,1607154306.917,1607154320.917,14.000,302677,526677,1790,3608,576,1003
silk_f6_r1_v1,silk,6,sliding,winlb04,1607154315.039,1607154329.039,14.000,432617,656617,2790,4725,824,1251
silk_f6_r1_v1,silk,6,sliding,winlb05,1607154320.696,1607154334.696,14.000,523135,747135,3576,5500,996,1423
silk_f6_r1_v1,silk,6,sliding,winlb06,1607154327.969,1607154341.969,14.000,639511,863511,4575,6493,1218,1645
silk_f6_r1_v1,silk,6,sliding,winlb07,1607154336.143,1607154350.143,14.000,770294,994294,5696,7630,1467,1894
silk_f6_r1_v1,silk,6,sliding,wine01,1607154290.000,1607154298.500,8.500,32000,168000,0,878,61,320
silk_f6_r1_v1,silk,6,sliding,wine02,1607154294.730,1607154303.230,8.500,107687,243687,475,1383,205,464
silk_f6_r1_v1,silk,6,sliding,wine03,1607154298.630,1607154307.130,8.500,170074,306074,893,1812,324,583
silk_f6_r1_v1,silk,6,sliding,wine04,1607154303.119,1607154311.619,8.500,241907,377907,1373,2316,461,720
silk_f6_r1_v1,silk,6,sliding,wine05,1607154306.601,1607154315.101,8.500,297623,433623,1752,2798,567,826
silk_f6_r1_v1,silk,6,sliding,wine06,1607154311.016,1607154319.516,8.500,368251,504251,2235,3412,701,960
silk_f6_r1_v1,silk,6,sliding,wine07,1607154315.343,1607154323.843,8.500,437485,573485,2833,4005,833,1092
silk_f6_r1_v1,silk,6,sliding,wine08,1607154319.743,1607154328.243,8.500,507882,643882,3442,4613,967,1226
silk_f6_r1_v1,silk,6,sliding,wine09,1607154323.965,1607154332.465,8.500,575438,711438,4023,5189,1096,1355
silk_f6_r1_v1,silk,6,sliding,wine10,1607154328.661,1607154337.161,8.500,650578,786578,4673,5838,1239,1498
silk_f6_r1_v1,silk,6,sliding,wine11,1607154332.083,1607154340.583,8.500,705333,841333,5136,6301,1343,1602
silk_f6_r1_v1,silk,6,sliding,wine12,1607154337.198,1607154345.698,8.500,787170,923170,5844,7007,1499,1758
silk_f6_r1_v1,silk,6,sliding,wine13,1607154341.496,1607154349.996,8.500,855937,991937,6428,7609,1630,1889
silk_f9_r1_v1,silk,9,sliding,winsb01,1607154487.304,1607154494.304,7.000,20869,132869,44,269,39,248
silk_f9_r1_v1,silk,9,sliding,winsb02,1607154490.735,1607154497.735,7.000,75758,187758,151,376,141,350
silk_f9_r1_v1,silk,9,sliding,winsb03,1607154494.532,1607154501.532,7.000,136518,248518,278,493,254,463
silk_f9_r1_v1,silk,9,sliding,winsb04,1607154498.146,1607154505.146,7.000,194333,306333,390,605,362,571
silk_f9_r1_v1,silk,9,sliding,winsb05,1607154502.244,1607154509.244,7.000,259904,371904,516,729,484,693
silk_f9_r1_v1,silk,9,sliding,winsb06,1607154504.800,1607154511.800,7.000,300800,412800,595,808,560,769
silk_f9_r1_v1,silk,9,sliding,winsb07,1607154509.045,1607154516.045,7.000,368726,480726,724,941,687,896
silk_f9_r1_v1,silk,9,sliding,winsb08,1607154512.224,1607154519.224,7.000,419587,531587,822,1039,782,991
silk_f9_r1_v1,silk,9,sliding,winsb09,1607154515.361,1607154522.361,7.000,469782,581782,921,1136,875,1084
silk_f9_r1_v1,silk,9,sliding,winsb10,1607154519.109,1607154526.109,7.000,529750,641750,1037,1253,987,1196
silk_f9_r1_v1,silk,9,sliding,winsb11,1607154522.625,1607154529.625,7.000,585999,697999,1145,1361,1092,1301
silk_f9_r1_v1,silk,9,sliding,winsb12,1607154525.981,1607154532.981,7.000,639692,751692,1250,1466,1192,1401
silk_f9_r1_v1,silk,9,sliding,winsb13,1607154529.534,1607154536.534,7.000,696545,808545,1360,1576,1298,1507
silk_f9_r1_v1,silk,9,sliding,winsb14,1607154533.166,1607154540.166,7.000,754655,866655,1473,1690,1406,1615
silk_f9_r1_v1,silk,9,sliding,winsb15,1607154537.235,1607154544.235,7.000,819766,931766,1598,1815,1527,1736
silk_f9_r1_v1,silk,9,sliding,winsb16,1607154540.207,1607154547.207,7.000,867309,979309,1692,1907,1616,1825
silk_f9_r1_v1,silk,9,sliding,winmb01,1607154489.270,1607154499.570,10.300,52327,217127,106,432,98,405
silk_f9_r1_v1,silk,9,sliding,winmb02,1607154493.000,1607154503.300,10.300,111995,276795,228,548,209,516
silk_f9_r1_v1,silk,9,sliding,winmb04,1607154503.295,1607154513.595,10.300,276728,441528,549,865,516,823
silk_f9_r1_v1,silk,9,sliding,winmb07,1607154519.593,1607154529.893,10.300,537489,702289,1052,1370,1002,1309
silk_f9_r1_v1,silk,9,sliding,winmb08,1607154525.081,1607154535.381,10.300,625301,790101,1222,1540,1165,1472
silk_f9_r1_v1,silk,9,sliding,winmb09,1607154529.515,1607154539.815,10.300,696242,861042,1359,1679,1297,1604
silk_f9_r1_v1,silk,9,sliding,winmb10,1607154534.532,1607154544.832,10.300,776513,941313,1515,1833,1447,1754
silk_f9_r1_v1,silk,9,sliding,winlb01,1607154489.973,1607154503.973,14.000,63574,287574,128,569,118,536
silk_f9_r1_v1,silk,9,sliding,winlb02,1607154496.449,1607154510.449,14.000,167190,391190,337,767,312,729
silk_f9_r1_v1,silk,9,sliding,winlb03,1607154502.763,1607154516.763,14.000,268213,492213,532,962,500,917
silk_f9_r1_v1,silk,9,sliding,winlb04,1607154509.634,1607154523.634,14.000,378138,602138,742,1176,705,1122
silk_f9_r1_v1,silk,9,sliding,winlb05,1607154517.998,1607154531.998,14.000,511969,735969,1001,1434,954,1371
silk_f9_r1_v1,silk,9,sliding,winlb06,1607154525.257,1607154539.257,14.000,628110,852110,1227,1661,1170,1588
silk_f9_r1_v1,silk,9,sliding,winlb07,1607154532.320,1607154546.320,14.000,741116,965116,1446,1879,1381,1798
silk_f9_r1_v1,silk,9,sliding,wine01,1607154486.013,1607154494.513,8.500,206,136206,1,276,0,254
silk_f9_r1_v1,silk,9,sliding,wine02,1607154489.808,1607154498.308,8.500,60930,196930,123,394,114,367
silk_f9_r1_v1,silk,9,sliding,wine03,1607154494.150,1607154502.650,8.500,130403,266403,265,528,243,496
silk_f9_r1_v1,silk,9,sliding,wine04,1607154498.691,1607154507.191,8.500,203052,339052,406,668,378,632
silk_f9_r1_v1,silk,9,sliding,wine05,1607154503.449,1607154511.949,8.500,279178,415178,553,813,520,774
silk_f9_r1_v1,silk,9,sliding,wine06,1607154507.442,1607154515.942,8.500,343064,479064,677,938,639,893
silk_f9_r1_v1,silk,9,sliding,wine07,1607154511.212,1607154519.712,8.500,403394,539394,792,1055,752,1005
silk_f9_r1_v1,silk,9,sliding,wine08,1607154516.076,1607154524.576,8.500,481221,617221,943,1205,897,1150
silk_f9_r1_v1,silk,9,sliding,wine09,1607154519.918,1607154528.418,8.500,542683,678683,1062,1324,1011,1265
silk_f9_r1_v1,silk,9,sliding,wine10,1607154524.866,1607154533.366,8.500,621848,757848,1215,1478,1159,1412
silk_f9_r1_v1,silk,9,sliding,wine11,1607154528.409,1607154536.909,8.500,678546,814546,1325,1587,1264,1518
silk_f9_r1_v1,silk,9,sliding,wine12,1607154533.180,1607154541.680,8.500,754879,890879,1473,1736,1407,1660
silk_f9_r1_v1,silk,9,sliding,wine13,1607154536.381,1607154544.881,8.500,806097,942097,1572,1835,1502,1755
spandex_f3_r1_v1,spandex,3,sliding,winsb01,1607156646.839,1607156653.839,7.000,61426,173426,98,314,115,326
spandex_f3_r1_v1,spandex,3,sliding,winsb02,1607156650.003,1607156657.003,7.000,112054,224054,196,413,211,421
spandex_f3_r1_v1,spandex,3,sliding,winsb03,1607156653.609,1607156660.609,7.000,169743,281743,307,525,319,530
spandex_f3_r1_v1,spandex,3,sliding,winsb04,1607156656.794,1607156663.794,7.000,220700,332700,407,625,415,625
spandex_f3_r1_v1,spandex,3,sliding,winsb07,1607156667.675,1607156674.675,7.000,394795,506795,746,962,742,953
spandex_f3_r1_v1,spandex,3,sliding,winsb08,1607156671.212,1607156678.212,7.000,451395,563395,855,1074,849,1059
spandex_f3_r1_v1,spandex,3,sliding,winsb09,1607156674.986,1607156681.986,7.000,511782,623782,973,1190,962,1173
spandex_f3_r1_v1,spandex,3,sliding,winsb10,1607156678.075,1607156685.075,7.000,561200,673200,1071,1286,1055,1266
spandex_f3_r1_v1,spandex,3,sliding,winsb11,1607156681.956,1607156688.956,7.000,623302,735302,1190,1407,1172,1382
spandex_f3_r1_v1,spandex,3,sliding,winsb12,1607156685.135,1607156692.135,7.000,674161,786161,1289,1506,1267,1478
spandex_f3_r1_v1,spandex,3,sliding,winsb13,1607156689.089,1607156696.089,7.000,737426,849426,1412,1628,1386,1597
spandex_f3_r1_v1,spandex,3,sliding,winsb14,1607156692.337,1607156699.337,7.000,789399,901399,1513,1728,1484,1695
spandex_f3_r1_v1,spandex,3,sliding,winsb15,1607156696.043,1607156703.043,7.000,848683,960683,1628,1844,1596,1806
spandex_f3_r1_v1,spandex,3,sliding,winsb16,1607156699.574,1607156706.574,7.000,905192,1017192,1736,1953,1702,1912
spandex_f3_r1_v1,spandex,3,sliding,winmb01,1607156647.902,1607156658.202,10.300,78432,243232,131,451,147,457
spandex_f3_r1_v1,spandex,3,sliding,winmb02,1607156652.002,1607156662.302,10.300,144025,308825,258,578,271,581
spandex_f3_r1_v1,spandex,3,sliding,winmb03,1607156657.155,1607156667.455,10.300,226476,391276,418,738,426,736
spandex_f3_r1_v1,spandex,3,sliding,winmb05,1607156667.682,1607156677.982,10.300,394904,559704,746,1067,742,1052
spandex_f3_r1_v1,spandex,3,sliding,winmb06,1607156673.008,1607156683.308,10.300,480121,644921,912,1231,903,1212
spandex_f3_r1_v1,spandex,3,sliding,winmb07,1607156677.831,1607156688.131,10.300,557297,722097,1063,1382,1048,1358
spandex_f3_r1_v1,spandex,3,sliding,winmb08,1607156683.890,1607156694.190,10.300,654241,819041,1249,1569,1230,1540
spandex_f3_r1_v1,spandex,3,sliding,winmb09,1607156689.183,1607156699.483,10.300,738923,903723,1415,1732,1389,1699
spandex_f3_r1_v1,spandex,3,sliding,winlb01,1607156648.395,1607156662.395,14.000,86326,310326,147,581,162,583
spandex_f3_r1_v1,spandex,3,sliding,winlb03,1607156662.969,1607156676.969,14.000,319505,543505,600,1035,601,1022
spandex_f3_r1_v1,spandex,3,sliding,winlb04,1607156669.286,1607156683.286,14.000,420584,644584,796,1230,791,1212
spandex_f3_r1_v1,spandex,3,sliding,winlb05,1607156676.845,1607156690.845,14.000,541515,765515,1032,1467,1018,1439
spandex_f3_r1_v1,spandex,3,sliding,winlb07,1607156691.364,1607156705.364,14.000,773829,997829,1483,1915,1455,1876
spandex_f3_r1_v1,spandex,3,sliding,wine01,1607156644.860,1607156653.360,8.500,29760,165760,36,299,56,312
spandex_f3_r1_v1,spandex,3,sliding,wine02,1607156649.732,1607156658.232,8.500,107708,243708,187,451,202,458
spandex_f3_r1_v1,spandex,3,sliding,wine03,1607156653.252,1607156661.752,8.500,164035,300035,296,561,308,564
spandex_f3_r1_v1,spandex,3,sliding,wine04,1607156657.205,1607156665.705,8.500,227286,363286,420,683,427,683
spandex_f3_r1_v1,spandex,3,sliding,wine06,1607156665.819,1607156674.319,8.500,365103,501103,688,951,686,942
spandex_f3_r1_v1,spandex,3,sliding,wine07,1607156670.444,1607156678.944,8.500,439101,575101,832,1095,826,1081
spandex_f3_r1_v1,spandex,3,sliding,wine08,1607156674.796,1607156683.296,8.500,508739,644739,967,1230,956,1212
spandex_f3_r1_v1,spandex,3,sliding,wine10,1607156682.516,1607156691.016,8.500,632262,768262,1208,1472,1189,1444
spandex_f3_r1_v1,spandex,3,sliding,wine11,1607156687.981,1607156696.481,8.500,719695,855695,1379,1641,1353,1609
spandex_f3_r1_v1,spandex,3,sliding,wine12,1607156692.015,1607156700.515,8.500,784235,920235,1503,1764,1474,1730
spandex_f3_r1_v1,spandex,3,sliding,wine13,1607156695.380,1607156703.880,8.500,838084,974084,1607,1869,1576,1831
spandex_f6_r1_v1,spandex,6,sliding,winsb01,1607157008.115,1607157015.115,7.000,65846,177846,150,890,122,330
spandex_f6_r1_v1,spandex,6,sliding,winsb02,1607157010.996,1607157017.996,7.000,111937,223937,469,1208,208,416
spandex_f6_r1_v1,spandex,6,sliding,winsb03,1607157014.485,1607157021.485,7.000,167754,279754,826,1577,312,520
spandex_f6_r1_v1,spandex,6,sliding,winsb04,1607157018.536,1607157025.536,7.000,232580,344580,1267,2003,432,640
spandex_f6_r1_v1,spandex,6,sliding,winsb05,1607157022.020,1607157029.020,7.000,288324,400324,1635,2419,536,744
spandex_f6_r1_v1,spandex,6,sliding,winsb06,1607157025.613,1607157032.613,7.000,345812,457812,2012,2876,643,851
spandex_f6_r1_v1,spandex,6,sliding,winsb07,1607157028.368,1607157035.368,7.000,389896,501896,2328,3221,725,933
spandex_f6_r1_v1,spandex,6,sliding,winsb08,1607157032.510,1607157039.510,7.000,456159,568159,2864,3779,848,1056
spandex_f6_r1_v1,spandex,6,sliding,winsb09,1607157035.718,1607157042.718,7.000,507493,619493,3270,4205,943,1151
spandex_f6_r1_v1,spandex,6,sliding,winsb10,1607157039.067,1607157046.067,7.000,561075,673075,3721,4642,1043,1251
spandex_f6_r1_v1,spandex,6,sliding,winsb11,1607157042.996,1607157049.996,7.000,623936,735936,4241,5157,1159,1368
spandex_f6_r1_v1,spandex,6,sliding,winsb12,1607157046.612,1607157053.612,7.000,681798,793798,4716,5623,1267,1475
spandex_f6_r1_v1,spandex,6,sliding,winsb14,1607157052.888,1607157059.888,7.000,782201,894201,5529,6428,1454,1662
spandex_f6_r1_v1,spandex,6,sliding,winsb15,1607157057.266,1607157064.266,7.000,852260,964260,6093,6986,1584,1792
spandex_f6_r1_v1,spandex,6,sliding,winsb16,1607157060.690,1607157067.690,7.000,907042,1019042,6541,7432,1686,1894
spandex_f6_r1_v1,spandex,6,sliding,winmb01,1607157008.250,1607157018.550,10.300,68005,232805,165,1267,126,433
spandex_f6_r1_v1,spandex,6,sliding,winmb02,1607157014.211,1607157024.511,10.300,163372,328172,799,1897,304,610
spandex_f6_r1_v1,spandex,6,sliding,winmb03,1607157018.241,1607157028.541,10.300,227857,392657,1235,2352,423,730
spandex_f6_r1_v1,spandex,6,sliding,winmb06,1607157033.857,1607157044.157,10.300,477706,642506,3027,4393,888,1194
spandex_f6_r1_v1,spandex,6,sliding,winmb07,1607157039.159,1607157049.459,10.300,562549,727349,3734,5091,1045,1352
spandex_f6_r1_v1,spandex,6,sliding,winmb08,1607157044.773,1607157055.073,10.300,652362,817162,4480,5811,1212,1519
spandex_f6_r1_v1,spandex,6,sliding,winmb09,1607157049.552,1607157059.852,10.300,728834,893634,5103,6423,1354,1661
spandex_f6_r1_v1,spandex,6,sliding,winmb10,1607157055.290,1607157065.590,10.300,820640,985440,5839,7156,1525,1831
spandex_f6_r1_v1,spandex,6,sliding,winlb01,1607157009.694,1607157023.694,14.000,91103,315103,324,1813,169,586
spandex_f6_r1_v1,spandex,6,sliding,winlb02,1607157015.885,1607157029.885,14.000,190156,414156,980,2531,353,770
spandex_f6_r1_v1,spandex,6,sliding,winlb03,1607157023.731,1607157037.731,14.000,315700,539700,1818,3540,587,1003
spandex_f6_r1_v1,spandex,6,sliding,winlb04,1607157029.480,1607157043.480,14.000,407672,631672,2479,4303,758,1174
spandex_f6_r1_v1,spandex,6,sliding,winlb05,1607157036.685,1607157050.685,14.000,522955,746955,3402,5240,972,1388
spandex_f6_r1_v1,spandex,6,sliding,winlb06,1607157043.789,1607157057.789,14.000,636617,860617,4344,6161,1183,1599
spandex_f6_r1_v1,spandex,6,sliding,winlb07,1607157051.193,1607157065.193,14.000,755084,979084,5304,7103,1403,1819
spandex_f6_r1_v1,spandex,6,sliding,wine02,1607157010.798,1607157019.298,8.500,108770,244770,447,1345,202,455
spandex_f6_r1_v1,spandex,6,sliding,wine03,1607157014.168,1607157022.668,8.500,162686,298686,794,1700,302,555
spandex_f6_r1_v1,spandex,6,sliding,wine04,1607157018.458,1607157026.958,8.500,231321,367321,1258,2163,430,683
spandex_f6_r1_v1,spandex,6,sliding,wine05,1607157022.841,1607157031.341,8.500,301463,437463,1718,2718,560,813
spandex_f6_r1_v1,spandex,6,sliding,wine07,1607157031.311,1607157039.811,8.500,436977,572977,2715,3819,812,1065
spandex_f6_r1_v1,spandex,6,sliding,wine09,1607157039.743,1607157048.243,8.500,571890,707890,3811,4933,1063,1315
spandex_f6_r1_v1,spandex,6,sliding,wine10,1607157044.857,1607157053.357,8.500,653715,789715,4492,5589,1215,1468
spandex_f6_r1_v1,spandex,6,sliding,wine12,1607157052.219,1607157060.719,8.500,771504,907504,5440,6544,1434,1686
spandex_f6_r1_v1,spandex,6,sliding,wine13,1607157057.201,1607157065.701,8.500,851223,987223,6085,7171,1582,1835
spandex_f9_r1_v1,spandex,9,sliding,winsb01,1607157238.977,1607157245.977,7.000,63639,175639,162,915,119,329
spandex_f9_r1_v1,spandex,9,sliding,winsb02,1607157242.116,1607157249.116,7.000,113854,225854,494,1244,214,424
spandex_f9_r1_v1,spandex,9,sliding,winsb03,1607157245.447,1607157252.447,7.000,167151,279151,863,1580,314,524
spandex_f9_r1_v1,spandex,9,sliding,winsb04,1607157249.155,1607157256.155,7.000,226475,338475,1249,1977,425,635
spandex_f9_r1_v1,spandex,9,sliding,winsb06,1607157256.770,1607157263.770,7.000,348321,460321,2042,2921,653,863
spandex_f9_r1_v1,spandex,9,sliding,winsb07,1607157260.126,1607157267.126,7.000,402022,514022,2435,3363,754,964
spandex_f9_r1_v1,spandex,9,sliding,winsb08,1607157263.377,1607157270.377,7.000,454031,566031,2867,3787,852,1062
spandex_f9_r1_v1,spandex,9,sliding,winsb09,1607157266.429,1607157273.429,7.000,502858,614858,3280,4169,943,1153
spandex_f9_r1_v1,spandex,9,sliding,winsb11,1607157274.022,1607157281.022,7.000,624351,736351,4245,5175,1171,1381
spandex_f9_r1_v1,spandex,9,sliding,winsb13,1607157280.623,1607157287.623,7.000,729975,841975,5122,6050,1369,1579
spandex_f9_r1_v1,spandex,9,sliding,winsb14,1607157284.068,1607157291.068,7.000,785091,897091,5576,6495,1473,1683
spandex_f9_r1_v1,spandex,9,sliding,winsb15,1607157287.824,1607157294.824,7.000,845183,957183,6079,6974,1585,1796
spandex_f9_r1_v1,spandex,9,sliding,winmb01,1607157239.083,1607157249.383,10.300,65324,230124,174,1271,123,432
spandex_f9_r1_v1,spandex,9,sliding,winmb02,1607157244.678,1607157254.978,10.300,154850,319650,781,1857,290,600
spandex_f9_r1_v1,spandex,9,sliding,winmb03,1607157250.635,1607157260.935,10.300,250166,414966,1392,2538,469,778
spandex_f9_r1_v1,spandex,9,sliding,winmb04,1607157254.277,1607157264.577,10.300,308432,473232,1783,3034,579,888
spandex_f9_r1_v1,spandex,9,sliding,winmb05,1607157259.976,1607157270.276,10.300,399611,564411,2415,3773,750,1059
spandex_f9_r1_v1,spandex,9,sliding,winmb06,1607157265.069,1607157275.369,10.300,481104,645904,3103,4428,902,1212
spandex_f9_r1_v1,spandex,9,sliding,winmb07,1607157270.329,1607157280.629,10.300,565266,730066,3781,5122,1060,1369
spandex_f9_r1_v1,spandex,9,sliding,winmb08,1607157276.195,1607157286.495,10.300,659126,823926,4529,5901,1236,1546
spandex_f9_r1_v1,spandex,9,sliding,winmb09,1607157280.680,1607157290.980,10.300,730875,895675,5130,6485,1371,1680
spandex_f9_r1_v1,spandex,9,sliding,winmb10,1607157286.517,1607157296.817,10.300,824270,989070,5905,7237,1546,1855
spandex_f9_r1_v1,spandex,9,sliding,winlb01,1607157240.659,1607157254.659,14.000,90538,314538,332,1823,170,590
spandex_f9_r1_v1,spandex,9,sliding,winlb03,1607157253.980,1607157267.980,14.000,303677,527677,1751,3479,570,990
spandex_f9_r1_v1,spandex,9,sliding,winlb04,1607157262.180,1607157276.180,14.000,434873,658873,2703,4526,816,1236
spandex_f9_r1_v1,spandex,9,sliding,winlb05,1607157268.803,1607157282.803,14.000,540845,764845,3588,5411,1015,1435
spandex_f9_r1_v1,spandex,9,sliding,winlb07,1607157281.723,1607157295.723,14.000,747570,971570,5270,7094,1402,1823
spandex_f9_r1_v1,spandex,9,sliding,wine01,1607157237.000,1607157245.500,8.500,32000,168000,0,867,60,315
spandex_f9_r1_v1,spandex,9,sliding,wine02,1607157241.772,1607157250.272,8.500,108345,244345,453,1357,203,458
spandex_f9_r1_v1,spandex,9,sliding,wine03,1607157245.377,1607157253.877,8.500,166029,302029,856,1739,311,567
spandex_f9_r1_v1,spandex,9,sliding,wine05,1607157254.504,1607157263.004,8.500,312065,448065,1807,2813,585,840
spandex_f9_r1_v1,spandex,9,sliding,wine06,1607157257.901,1607157266.401,8.500,366417,502417,2163,3276,687,942
spandex_f9_r1_v1,spandex,9,sliding,wine07,1607157261.904,1607157270.404,8.500,430464,566464,2666,3790,807,1063
spandex_f9_r1_v1,spandex,9,sliding,wine08,1607157266.342,1607157274.842,8.500,501479,637479,3270,4362,941,1196
spandex_f9_r1_v1,spandex,9,sliding,wine09,1607157271.348,1607157279.848,8.500,581569,717569,3912,5016,1091,1346
spandex_f9_r1_v1,spandex,9,sliding,wine10,1607157274.632,1607157283.132,8.500,634114,770114,4333,5454,1189,1445
spandex_f9_r1_v1,spandex,9,sliding,wine11,1607157279.582,1607157288.082,8.500,713308,849308,4981,6112,1338,1593
spandex_f9_r1_v1,spandex,9,sliding,wine12,1607157283.356,1607157291.856,8.500,773702,909702,5483,6585,1451,1706
spandex_f9_r1_v1,spandex,9,sliding,wine13,1607157288.340,1607157296.840,8.500,853440,989440,6146,7240,1601,1856
stone_f3_r1_v1,stone,3,sliding,winsb01,1607153172.728,1607153179.728,7.000,59654,171654,98,832,111,321
stone_f3_r1_v1,stone,3,sliding,winsb02,1607153176.302,1607153183.302,7.000,116825,228825,471,1214,218,428
stone_f3_r1_v1,stone,3,sliding,winsb03,1607153179.533,1607153186.533,7.000,168529,280529,813,1547,315,524
stone_f3_r1_v1,stone,3,sliding,winsb04,1607153183.204,1607153190.204,7.000,227271,339271,1205,1930,425,634
stone_f3_r1_v1,stone,3,sliding,winsb05,1607153186.273,1607153193.273,7.000,276368,388368,1525,2276,516,726
stone_f3_r1_v1,stone,3,sliding,winsb06,1607153190.575,1607153197.575,7.000,345200,457200,1972,2842,645,854
stone_f3_r1_v1,stone,3,sliding,winsb07,1607153194.178,1607153201.178,7.000,402846,514846,2398,3340,753,962
stone_f3_r1_v1,stone,3,sliding,winsb08,1607153197.515,1607153204.515,7.000,456244,568244,2835,3791,852,1062
stone_f3_r1_v1,stone,3,sliding,winsb10,1607153204.611,1607153211.611,7.000,569776,681776,3804,4736,1065,1274
stone_f3_r1_v1,stone,3,sliding,winsb11,1607153207.229,1607153214.229,7.000,611664,723664,4154,5071,1143,1352
stone_f3_r1_v1,stone,3,sliding,winsb12,1607153211.424,1607153218.424,7.000,678788,790788,4711,5629,1268,1477
stone_f3_r1_v1,stone,3,sliding,winsb13,1607153215.031,1607153222.031,7.000,736492,848492,5176,6115,1376,1585
stone_f3_r1_v1,stone,3,sliding,winsb14,1607153218.068,1607153225.068,7.000,785088,897088,5581,6520,1467,1676
stone_f3_r1_v1,stone,3,sliding,winsb15,1607153222.124,1607153229.124,7.000,849990,961990,6128,7047,1588,1797
stone_f3_r1_v1,stone,3,sliding,winsb16,1607153224.725,1607153231.725,7.000,891603,1003603,6474,7390,1666,1875
stone_f3_r1_v1,stone,3,sliding,winmb01,1607153173.779,1607153184.079,10.300,76466,241266,208,1298,143,451
stone_f3_r1_v1,stone,3,sliding,winmb02,1607153178.418,1607153188.718,10.300,150681,315481,695,1766,282,589
stone_f3_r1_v1,stone,3,sliding,winmb03,1607153184.074,1607153194.374,10.300,241180,405980,1298,2422,451,759
stone_f3_r1_v1,stone,3,sliding,winmb05,1607153193.727,1607153204.027,10.300,395626,560426,2339,3725,739,1047
stone_f3_r1_v1,stone,3,sliding,winmb06,1607153199.520,1607153209.820,10.300,488319,653119,3116,4497,912,1220
stone_f3_r1_v1,stone,3,sliding,winmb07,1607153204.470,1607153214.770,10.300,567524,732324,3786,5141,1060,1368
stone_f3_r1_v1,stone,3,sliding,winmb08,1607153209.142,1607153219.442,10.300,642270,807070,4411,5768,1200,1508
stone_f3_r1_v1,stone,3,sliding,winmb09,1607153215.372,1607153225.672,10.300,741946,906746,5223,6603,1386,1694
stone_f3_r1_v1,stone,3,sliding,winmb10,1607153220.516,1607153230.816,10.300,824253,989053,5910,7269,1540,1848
stone_f3_r1_v1,stone,3,sliding,winlb01,1607153174.604,1607153188.604,14.000,89665,313665,294,1754,168,586
stone_f3_r1_v1,stone,3,sliding,winlb02,1607153181.933,1607153195.933,14.000,206925,430925,1064,2627,387,805
stone_f3_r1_v1,stone,3,sliding,winlb03,1607153188.398,1607153202.398,14.000,310367,534367,1733,3501,580,998
stone_f3_r1_v1,stone,3,sliding,winlb04,1607153196.133,1607153210.133,14.000,434128,658128,2655,4538,811,1230
stone_f3_r1_v1,stone,3,sliding,winlb05,1607153203.201,1607153217.201,14.000,547218,771218,3611,5463,1022,1441
stone_f3_r1_v1,stone,3,sliding,winlb07,1607153215.961,1607153229.961,14.000,751370,975370,5304,7159,1404,1822
stone_f3_r1_v1,stone,3,sliding,wine01,1607153171.000,1607153179.500,8.500,32000,168000,0,808,60,314
stone_f3_r1_v1,stone,3,sliding,wine02,1607153175.452,1607153183.952,8.500,103228,239228,383,1284,193,447
stone_f3_r1_v1,stone,3,sliding,wine03,1607153179.387,1607153187.887,8.500,166190,302190,797,1678,310,565
stone_f3_r1_v1,stone,3,sliding,wine04,1607153184.253,1607153192.753,8.500,244043,380043,1316,2211,456,710
stone_f3_r1_v1,stone,3,sliding,wine05,1607153188.459,1607153196.959,8.500,311341,447341,1739,2759,582,836
stone_f3_r1_v1,stone,3,sliding,wine06,1607153192.293,1607153200.793,8.500,372689,508689,2160,3289,696,950
stone_f3_r1_v1,stone,3,sliding,wine07,1607153196.344,1607153204.844,8.500,437500,573500,2681,3835,817,1071
stone_f3_r1_v1,stone,3,sliding,wine08,1607153201.022,1607153209.522,8.500,512345,648345,3320,4459,957,1211
stone_f3_r1_v1,stone,3,sliding,wine09,1607153205.267,1607153213.767,8.500,580271,716271,3892,5012,1084,1338
stone_f3_r1_v1,stone,3,sliding,wine10,1607153209.482,1607153217.982,8.500,647719,783719,4455,5568,1210,1464
stone_f3_r1_v1,stone,3,sliding,wine11,1607153213.937,1607153222.437,8.500,718985,854985,5034,6165,1343,1597
stone_f3_r1_v1,stone,3,sliding,wine12,1607153217.849,1607153226.349,8.500,781577,917577,5551,6691,1460,1714
stone_f6_r1_v1,stone,6,sliding,winsb01,1607153372.508,1607153379.508,7.000,56124,168124,215,969,105,316
