clip_id,sample_id,session_id,material_english,material_chinese,class_id,force_n,split,slice_mode,phase,source_start_epoch,source_end_epoch,source_duration_s,window_stride_s,stretch_factor,stored_duration_s,audio_path,tactile_path,video_path
wood_000768,VisTouch_wood_f6_r1_v1_seg05a,wood_f6_r1_v1,wood,木板,7,6,train,half,rise,1607154997.9900,1607154998.4900,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000768.wav,dataset/tactile/wood/wood_tactile_000768.csv,dataset/video/wood/wood_video_000768.avi
wood_000769,VisTouch_wood_f6_r1_v1_seg05a,wood_f6_r1_v1,wood,木板,7,6,train,half,rise,1607154998.1400,1607154998.6400,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000769.wav,dataset/tactile/wood/wood_tactile_000769.csv,dataset/video/wood/wood_video_000769.avi
wood_000770,VisTouch_wood_f6_r1_v1_seg05a,wood_f6_r1_v1,wood,木板,7,6,train,half,rise,1607154998.2900,1607154998.7900,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000770.wav,dataset/tactile/wood/wood_tactile_000770.csv,dataset/video/wood/wood_video_000770.avi
wood_000771,VisTouch_wood_f6_r1_v1_seg05a,wood_f6_r1_v1,wood,木板,7,6,train,half,rise,1607154998.4400,1607154998.9400,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000771.wav,dataset/tactile/wood/wood_tactile_000771.csv,dataset/video/wood/wood_video_000771.avi
wood_000772,VisTouch_wood_f6_r1_v1_seg05a,wood_f6_r1_v1,wood,木板,7,6,train,half,rise,1607154998.5900,1607154999.0900,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000772.wav,dataset/tactile/wood/wood_tactile_000772.csv,dataset/video/wood/wood_video_000772.avi
wood_000773,VisTouch_wood_f6_r1_v1_seg05a,wood_f6_r1_v1,wood,木板,7,6,train,half,rise,1607154998.7400,1607154999.2400,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000773.wav,dataset/tactile/wood/wood_tactile_000773.csv,dataset/video/wood/wood_video_000773.avi
wood_000774,VisTouch_wood_f6_r1_v1_seg05a,wood_f6_r1_v1,wood,木板,7,6,train,half,rise,1607154998.8900,1607154999.3900,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000774.wav,dataset/tactile/wood/wood_tactile_000774.csv,dataset/video/wood/wood_video_000774.avi
wood_000775,VisTouch_wood_f6_r1_v1_seg05a,wood_f6_r1_v1,wood,木板,7,6,train,half,rise,1607154999.0400,1607154999.5400,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000775.wav,dataset/tactile/wood/wood_tactile_000775.csv,dataset/video/wood/wood_video_000775.avi
wood_000776,VisTouch_wood_f6_r1_v1_seg05a,wood_f6_r1_v1,wood,木板,7,6,train,half,rise,1607154999.1900,1607154999.6900,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000776.wav,dataset/tactile/wood/wood_tactile_000776.csv,dataset/video/wood/wood_video_000776.avi
wood_000777,VisTouch_wood_f6_r1_v1_seg05a,wood_f6_r1_v1,wood,木板,7,6,train,half,rise,1607154999.3400,1607154999.8400,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000777.wav,dataset/tactile/wood/wood_tactile_000777.csv,dataset/video/wood/wood_video_000777.avi
wood_000778,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607154999.9700,1607155000.4700,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000778.wav,dataset/tactile/wood/wood_tactile_000778.csv,dataset/video/wood/wood_video_000778.avi
wood_000779,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155000.1200,1607155000.6200,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000779.wav,dataset/tactile/wood/wood_tactile_000779.csv,dataset/video/wood/wood_video_000779.avi
wood_000780,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155000.2700,1607155000.7700,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000780.wav,dataset/tactile/wood/wood_tactile_000780.csv,dataset/video/wood/wood_video_000780.avi
wood_000781,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155000.4200,1607155000.9200,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000781.wav,dataset/tactile/wood/wood_tactile_000781.csv,dataset/video/wood/wood_video_000781.avi
wood_000782,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155000.5700,1607155001.0700,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000782.wav,dataset/tactile/wood/wood_tactile_000782.csv,dataset/video/wood/wood_video_000782.avi
wood_000783,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155000.7200,1607155001.2200,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000783.wav,dataset/tactile/wood/wood_tactile_000783.csv,dataset/video/wood/wood_video_000783.avi
wood_000784,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155000.8700,1607155001.3700,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000784.wav,dataset/tactile/wood/wood_tactile_000784.csv,dataset/video/wood/wood_video_000784.avi
wood_000785,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155001.0200,1607155001.5200,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000785.wav,dataset/tactile/wood/wood_tactile_000785.csv,dataset/video/wood/wood_video_000785.avi
wood_000786,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155001.1700,1607155001.6700,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000786.wav,dataset/tactile/wood/wood_tactile_000786.csv,dataset/video/wood/wood_video_000786.avi
wood_000787,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155001.3200,1607155001.8200,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000787.wav,dataset/tactile/wood/wood_tactile_000787.csv,dataset/video/wood/wood_video_000787.avi
wood_000788,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155001.4700,1607155001.9700,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000788.wav,dataset/tactile/wood/wood_tactile_000788.csv,dataset/video/wood/wood_video_000788.avi
wood_000789,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155001.6200,1607155002.1200,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000789.wav,dataset/tactile/wood/wood_tactile_000789.csv,dataset/video/wood/wood_video_000789.avi
wood_000790,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155001.7700,1607155002.2700,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000790.wav,dataset/tactile/wood/wood_tactile_000790.csv,dataset/video/wood/wood_video_000790.avi
wood_000791,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155001.9200,1607155002.4200,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000791.wav,dataset/tactile/wood/wood_tactile_000791.csv,dataset/video/wood/wood_video_000791.avi
wood_000792,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155002.0700,1607155002.5700,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000792.wav,dataset/tactile/wood/wood_tactile_000792.csv,dataset/video/wood/wood_video_000792.avi
wood_000793,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155002.2200,1607155002.7200,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000793.wav,dataset/tactile/wood/wood_tactile_000793.csv,dataset/video/wood/wood_video_000793.avi
wood_000794,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155002.3700,1607155002.8700,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000794.wav,dataset/tactile/wood/wood_tactile_000794.csv,dataset/video/wood/wood_video_000794.avi
wood_000795,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155002.5200,1607155003.0200,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000795.wav,dataset/tactile/wood/wood_tactile_000795.csv,dataset/video/wood/wood_video_000795.avi
wood_000796,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155002.6700,1607155003.1700,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000796.wav,dataset/tactile/wood/wood_tactile_000796.csv,dataset/video/wood/wood_video_000796.avi
wood_000797,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155002.8200,1607155003.3200,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000797.wav,dataset/tactile/wood/wood_tactile_000797.csv,dataset/video/wood/wood_video_000797.avi
wood_000798,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155002.9700,1607155003.4700,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000798.wav,dataset/tactile/wood/wood_tactile_000798.csv,dataset/video/wood/wood_video_000798.avi
wood_000799,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155003.1200,1607155003.6200,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000799.wav,dataset/tactile/wood/wood_tactile_000799.csv,dataset/video/wood/wood_video_000799.avi
wood_000800,VisTouch_wood_f6_r1_v1_seg05b,wood_f6_r1_v1,wood,木板,7,6,train,half,fall,1607155003.2700,1607155003.7700,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000800.wav,dataset/tactile/wood/wood_tactile_000800.csv,dataset/video/wood/wood_video_000800.avi
wood_000801,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155003.8800,1607155004.3800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000801.wav,dataset/tactile/wood/wood_tactile_000801.csv,dataset/video/wood/wood_video_000801.avi
wood_000802,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155004.0300,1607155004.5300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000802.wav,dataset/tactile/wood/wood_tactile_000802.csv,dataset/video/wood/wood_video_000802.avi
wood_000803,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155004.1800,1607155004.6800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000803.wav,dataset/tactile/wood/wood_tactile_000803.csv,dataset/video/wood/wood_video_000803.avi
wood_000804,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155004.3300,1607155004.8300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000804.wav,dataset/tactile/wood/wood_tactile_000804.csv,dataset/video/wood/wood_video_000804.avi
wood_000805,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155004.4800,1607155004.9800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000805.wav,dataset/tactile/wood/wood_tactile_000805.csv,dataset/video/wood/wood_video_000805.avi
wood_000806,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155004.6300,1607155005.1300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000806.wav,dataset/tactile/wood/wood_tactile_000806.csv,dataset/video/wood/wood_video_000806.avi
wood_000807,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155004.7800,1607155005.2800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000807.wav,dataset/tactile/wood/wood_tactile_000807.csv,dataset/video/wood/wood_video_000807.avi
wood_000808,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155004.9300,1607155005.4300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000808.wav,dataset/tactile/wood/wood_tactile_000808.csv,dataset/video/wood/wood_video_000808.avi
wood_000809,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155005.0800,1607155005.5800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000809.wav,dataset/tactile/wood/wood_tactile_000809.csv,dataset/video/wood/wood_video_000809.avi
wood_000810,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155005.2300,1607155005.7300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000810.wav,dataset/tactile/wood/wood_tactile_000810.csv,dataset/video/wood/wood_video_000810.avi
wood_000811,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155005.3800,1607155005.8800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000811.wav,dataset/tactile/wood/wood_tactile_000811.csv,dataset/video/wood/wood_video_000811.avi
wood_000812,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155005.5300,1607155006.0300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000812.wav,dataset/tactile/wood/wood_tactile_000812.csv,dataset/video/wood/wood_video_000812.avi
wood_000813,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155005.6800,1607155006.1800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000813.wav,dataset/tactile/wood/wood_tactile_000813.csv,dataset/video/wood/wood_video_000813.avi
wood_000814,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155005.8300,1607155006.3300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000814.wav,dataset/tactile/wood/wood_tactile_000814.csv,dataset/video/wood/wood_video_000814.avi
wood_000815,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155005.9800,1607155006.4800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000815.wav,dataset/tactile/wood/wood_tactile_000815.csv,dataset/video/wood/wood_video_000815.avi
wood_000816,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155006.1300,1607155006.6300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000816.wav,dataset/tactile/wood/wood_tactile_000816.csv,dataset/video/wood/wood_video_000816.avi
wood_000817,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155006.2800,1607155006.7800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000817.wav,dataset/tactile/wood/wood_tactile_000817.csv,dataset/video/wood/wood_video_000817.avi
wood_000818,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155006.4300,1607155006.9300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000818.wav,dataset/tactile/wood/wood_tactile_000818.csv,dataset/video/wood/wood_video_000818.avi
wood_000819,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155006.5800,1607155007.0800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000819.wav,dataset/tactile/wood/wood_tactile_000819.csv,dataset/video/wood/wood_video_000819.avi
wood_000820,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155006.7300,1607155007.2300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000820.wav,dataset/tactile/wood/wood_tactile_000820.csv,dataset/video/wood/wood_video_000820.avi
wood_000821,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155006.8800,1607155007.3800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000821.wav,dataset/tactile/wood/wood_tactile_000821.csv,dataset/video/wood/wood_video_000821.avi
wood_000822,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155007.0300,1607155007.5300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000822.wav,dataset/tactile/wood/wood_tactile_000822.csv,dataset/video/wood/wood_video_000822.avi
wood_000823,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155007.1800,1607155007.6800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000823.wav,dataset/tactile/wood/wood_tactile_000823.csv,dataset/video/wood/wood_video_000823.avi
wood_000824,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155007.3300,1607155007.8300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000824.wav,dataset/tactile/wood/wood_tactile_000824.csv,dataset/video/wood/wood_video_000824.avi
wood_000825,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155007.4800,1607155007.9800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000825.wav,dataset/tactile/wood/wood_tactile_000825.csv,dataset/video/wood/wood_video_000825.avi
wood_000826,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155007.6300,1607155008.1300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000826.wav,dataset/tactile/wood/wood_tactile_000826.csv,dataset/video/wood/wood_video_000826.avi
wood_000827,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155007.7800,1607155008.2800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000827.wav,dataset/tactile/wood/wood_tactile_000827.csv,dataset/video/wood/wood_video_000827.avi
wood_000828,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155007.9300,1607155008.4300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000828.wav,dataset/tactile/wood/wood_tactile_000828.csv,dataset/video/wood/wood_video_000828.avi
wood_000829,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155008.0800,1607155008.5800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000829.wav,dataset/tactile/wood/wood_tactile_000829.csv,dataset/video/wood/wood_video_000829.avi
wood_000830,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155008.2300,1607155008.7300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000830.wav,dataset/tactile/wood/wood_tactile_000830.csv,dataset/video/wood/wood_video_000830.avi
wood_000831,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155008.3800,1607155008.8800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000831.wav,dataset/tactile/wood/wood_tactile_000831.csv,dataset/video/wood/wood_video_000831.avi
wood_000832,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155008.5300,1607155009.0300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000832.wav,dataset/tactile/wood/wood_tactile_000832.csv,dataset/video/wood/wood_video_000832.avi
wood_000833,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155008.6800,1607155009.1800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000833.wav,dataset/tactile/wood/wood_tactile_000833.csv,dataset/video/wood/wood_video_000833.avi
wood_000834,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155008.8300,1607155009.3300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000834.wav,dataset/tactile/wood/wood_tactile_000834.csv,dataset/video/wood/wood_video_000834.avi
wood_000835,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155008.9800,1607155009.4800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000835.wav,dataset/tactile/wood/wood_tactile_000835.csv,dataset/video/wood/wood_video_000835.avi
wood_000836,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155009.1300,1607155009.6300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000836.wav,dataset/tactile/wood/wood_tactile_000836.csv,dataset/video/wood/wood_video_000836.avi
wood_000837,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155009.2800,1607155009.7800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000837.wav,dataset/tactile/wood/wood_tactile_000837.csv,dataset/video/wood/wood_video_000837.avi
wood_000838,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155009.4300,1607155009.9300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000838.wav,dataset/tactile/wood/wood_tactile_000838.csv,dataset/video/wood/wood_video_000838.avi
wood_000839,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155009.5800,1607155010.0800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000839.wav,dataset/tactile/wood/wood_tactile_000839.csv,dataset/video/wood/wood_video_000839.avi
wood_000840,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155009.7300,1607155010.2300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000840.wav,dataset/tactile/wood/wood_tactile_000840.csv,dataset/video/wood/wood_video_000840.avi
wood_000841,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155009.8800,1607155010.3800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000841.wav,dataset/tactile/wood/wood_tactile_000841.csv,dataset/video/wood/wood_video_000841.avi
wood_000842,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155010.0300,1607155010.5300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000842.wav,dataset/tactile/wood/wood_tactile_000842.csv,dataset/video/wood/wood_video_000842.avi
wood_000843,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155010.1800,1607155010.6800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000843.wav,dataset/tactile/wood/wood_tactile_000843.csv,dataset/video/wood/wood_video_000843.avi
wood_000844,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155010.3300,1607155010.8300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000844.wav,dataset/tactile/wood/wood_tactile_000844.csv,dataset/video/wood/wood_video_000844.avi
wood_000845,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155010.4800,1607155010.9800,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000845.wav,dataset/tactile/wood/wood_tactile_000845.csv,dataset/video/wood/wood_video_000845.avi
wood_000846,VisTouch_wood_f6_r1_v1_idle02,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155010.6300,1607155011.1300,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000846.wav,dataset/tactile/wood/wood_tactile_000846.csv,dataset/video/wood/wood_video_000846.avi
wood_000847,VisTouch_wood_f6_r1_v1_idle03,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155011.1570,1607155011.6570,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000847.wav,dataset/tactile/wood/wood_tactile_000847.csv,dataset/video/wood/wood_video_000847.avi
wood_000848,VisTouch_wood_f6_r1_v1_idle03,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155011.3070,1607155011.8070,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000848.wav,dataset/tactile/wood/wood_tactile_000848.csv,dataset/video/wood/wood_video_000848.avi
wood_000849,VisTouch_wood_f6_r1_v1_idle03,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155011.4570,1607155011.9570,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000849.wav,dataset/tactile/wood/wood_tactile_000849.csv,dataset/video/wood/wood_video_000849.avi
wood_000850,VisTouch_wood_f6_r1_v1_idle03,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155011.6070,1607155012.1070,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000850.wav,dataset/tactile/wood/wood_tactile_000850.csv,dataset/video/wood/wood_video_000850.avi
wood_000851,VisTouch_wood_f6_r1_v1_idle03,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155011.7570,1607155012.2570,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000851.wav,dataset/tactile/wood/wood_tactile_000851.csv,dataset/video/wood/wood_video_000851.avi
wood_000852,VisTouch_wood_f6_r1_v1_idle03,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155011.9070,1607155012.4070,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000852.wav,dataset/tactile/wood/wood_tactile_000852.csv,dataset/video/wood/wood_video_000852.avi
wood_000853,VisTouch_wood_f6_r1_v1_idle03,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155012.0570,1607155012.5570,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000853.wav,dataset/tactile/wood/wood_tactile_000853.csv,dataset/video/wood/wood_video_000853.avi
wood_000854,VisTouch_wood_f6_r1_v1_idle03,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155012.2070,1607155012.7070,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000854.wav,dataset/tactile/wood/wood_tactile_000854.csv,dataset/video/wood/wood_video_000854.avi
wood_000855,VisTouch_wood_f6_r1_v1_idle03,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155012.3570,1607155012.8570,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000855.wav,dataset/tactile/wood/wood_tactile_000855.csv,dataset/video/wood/wood_video_000855.avi
wood_000856,VisTouch_wood_f6_r1_v1_idle03,wood_f6_r1_v1,wood,木板,7,6,train,idle,idle,1607155012.5070,1607155013.0070,0.500,0.150,4.0,2.000,dataset/audio/wood/wood_audio_000856.wav,dataset/tactile/wood/wood_tactile_000856.csv,dataset/video/wood/wood_video_000856.avi
